target_id	test_stat	pval	qval	rss	sigma_sq	tech_var	mean_obs	var_obs	sigma_sq_pmax	smooth_sigma_sq	final_sigma_sq	degrees_free
926	XM_008119596.2	7.33743374976055	0.00675331816245641	0.0167515165847063	10.2998576550706	2.26763241571648	1.16565346930706	0.911522384729947	3.43328588502353	2.26763241571648	2.32336653194465	2.32336653194465	1
927	XM_016994203.1	7.33595587636685	0.00675887277852499	0.0167515165847063	0.217269138125018	0.0479264151090422	0.0244966309326304	4.02633523502439	0.0724230460416724	0.0479264151090422	0.0365519328062851	0.0479264151090422	1
928	XM_016996885.1	7.33789499835953	0.00675158550531999	0.0167515165847063	12.4002990485629	2.73600341370802	1.3974296024796	1.06762447760969	4.13343301618762	2.73600341370802	2.40518618880118	2.73600341370802	1
929	XR_001729832.1	7.33395977679461	0.00676638256564505	0.0167520773961072	0.166935213709728	-0.00923412814318243	0.0648791993797584	2.73286601611317	0.0556450712365759	0	0.296747006629965	0.296747006629965	1
930	XM_008104067.2	7.33122027786231	0.00677670306832749	0.0167595882334981	0.103975277345584	0.0223050603850196	0.0123533653968417	4.56194260624725	0.0346584257818612	0.0223050603850196	0.0285531239499676	0.0285531239499676	1
931	XM_008110390.1	7.32370242387015	0.00680510772266848	0.0168033818059026	8.2459245807167	1.78188983540637	0.966751691499195	0.742638717538784	2.74864152690557	1.78188983540637	2.13986672548952	2.13986672548952	1
932	XM_008115555.2	7.32266880351063	0.00680902254047877	0.0168033818059026	25.716656631338	5.6630733337132	2.90914554339946	1.8750456655483	8.57221887711266	5.6630733337132	1.65450019255838	5.6630733337132	1
933	XM_016997131.1	7.31464218640057	0.00683950159559997	0.0168605076847588	0.977021929366118	0.187562641772505	0.138111334682868	2.62326816112838	0.325673976455373	0.187562641772505	0.414562841410069	0.414562841410069	1
934	XM_008119561.2	7.31026914320756	0.00685616572973006	0.0168834916256736	6.9500893369389	1.47819727065205	0.838499174994248	0.625003923917354	2.3166964456463	1.47819727065205	1.97080700914904	1.97080700914904	1
935	XM_003214574.2	7.30799586783501	0.00686484476131861	0.0168867839048479	0.0115784686416372	-0.0971479822019996	0.101007471749212	2.54275523331045	0.00385948954721239	0	0.523873501714137	0.523873501714137	1
936	XM_008106885.2	7.29866594292656	0.00690058274884126	0.0169565601734347	0.272512143974038	0.0264883885360624	0.0643489927886169	2.77720542858658	0.0908373813246793	0.0264883885360624	0.258819986958466	0.258819986958466	1
937	XM_008119916.2	7.28044023303028	0.00697094500011882	0.0171111776950622	13.2383114912486	2.89931920814766	1.51345128893521	1.12607734456392	4.41277049708287	2.89931920814766	2.41158096046415	2.89931920814766	1
938	XM_003215693.3	7.27228237801824	0.00700267627633892	0.0171707414025368	0.0219892301449267	0.00123772072833948	0.00609202265330275	5.1447958568457	0.00732974338164227	0.00123772072833948	0.0254287988861224	0.0254287988861224	1
939	XM_003214899.3	7.2548619058097	0.00707093089437346	0.0172644809522919	0.000423328179888603	-0.0047359077014062	0.0048770170947024	5.44881617710424	0.000141109393296189	0	0.0249286492907653	0.0249286492907653	1
940	XM_008105936.2	7.25936711622663	0.00705321427370812	0.0172644809522919	21.7249306114067	4.74485228217276	2.49679125496282	1.83397593409357	7.24164353713558	4.74485228217276	1.72513128574385	4.74485228217276	1
941	XM_008120479.2	7.25533840865859	0.00706905491145086	0.0172644809522919	13.1284547867806	2.86581112162717	1.51034047396636	1.1185132999648	4.37615159559353	2.86581112162717	2.41143918091487	2.86581112162717	1
942	XM_008124856.2	7.2550249258451	0.0070702890302699	0.0172644809522919	0.0951488543589898	-0.334264333379409	0.365980618165739	1.75787266106973	0.0317162847863299	0	1.85482552395447	1.85482552395447	1
943	XM_003214941.3	7.24599394271382	0.00710593686933851	0.01733155333985	0.191221129352826	0.0416902192903368	0.0220501571606053	3.89201511202491	0.0637403764509423	0.0416902192903368	0.0403318979811292	0.0416902192903368	1
944	XM_008103232.2	7.24000178517578	0.00712969090062863	0.0173710689316164	15.2879361798443	3.33044807540652	1.76553065120824	1.26187039739232	5.09597872661476	3.33044807540652	2.38355688820199	3.33044807540652	1
945	XM_003215549.3	7.23527905841158	0.00714846983180793	0.0173983921832362	0.175912238029872	0.0380625726376406	0.0205748400389835	3.88308038535731	0.0586374126766241	0.0380625726376406	0.0406568566700329	0.0406568566700329	1
946	XM_003214845.3	7.22804304882319	0.00717734039386209	0.0174501933465992	0.0907596944197211	0.0184513022214334	0.011801929251807	4.47465086279592	0.0302532314732403	0.0184513022214334	0.0299574992196592	0.0299574992196592	1
947	XM_003215750.3	7.22427735454806	0.00719241203921507	0.0174683713729616	0.0829625704125646	0.0166977235701688	0.0109564665673528	4.57089070096311	0.0276541901375216	0.0166977235701688	0.0284286503793608	0.0284286503793608	1
948	XM_008105901.2	7.22230249373737	0.00720032905626319	0.0174691527736343	0.174926983619124	-0.0438409180792108	0.102149912618919	2.57787063637464	0.0583089945397077	0	0.473841522089715	0.473841522089715	1
949	XM_008103922.2	7.22027637390291	0.00720846082026052	0.0174704529890403	24.154544823143	5.24823210547818	2.80328283556949	1.76421674027263	8.05151494104767	5.24823210547818	1.84415262493059	5.24823210547818	1
950	XM_008122808.2	7.21247764513895	0.00723984843293331	0.0174817753132928	0.419842116193488	0.0846798231740838	0.0552675488904121	2.9903221012121	0.139947372064496	0.0846798231740838	0.141440227854411	0.141440227854411	1
951	XM_008124300.2	7.21156378170986	0.00724353559720351	0.0174817753132928	17.7738465875249	3.85735389408568	2.0672616350893	1.41480482242334	5.92461552917498	3.85735389408568	2.29811281759887	3.85735389408568	1
952	XM_016991984.1	7.21529027692384	0.00722851233943809	0.0174817753132928	25.5327230644659	5.54398278875272	2.96692489940258	1.83456732707187	8.51090768815531	5.54398278875272	1.72411452662263	5.54398278875272	1
953	XM_016993595.1	7.21547761290865	0.0072277579409057	0.0174817753132928	0.00507725950482838	-0.0957147151389074	0.0974071349738502	2.56420493181227	0.00169241983494279	0	0.49288558608343	0.49288558608343	1
954	XM_008118647.2	7.20706595980514	0.00726171094009273	0.0175072695620684	6.08760190820022	1.32035999946366	0.708840636603078	5.54168976048951	2.02920063606674	1.32035999946366	0.024929960343555	1.32035999946366	1
955	XM_016997122.1	7.20336728818165	0.007276691894845	0.0175106342674003	0.217467437565967	0.0464230619537101	0.0260660839016121	3.63856367914452	0.0724891458553222	0.0464230619537101	0.053900063600407	0.053900063600407	1
956	XM_016998211.1	7.20296253684609	0.00727833319984115	0.0175106342674003	0.199312275262131	0.0425827981469742	0.0238546269404029	3.71680723645315	0.0664374250873771	0.0425827981469742	0.0490724533956872	0.0490724533956872	1
957	XM_008123390.2	7.19811439115383	0.00729802232057511	0.0175213479512764	6.07108642928887	1.25225245357238	0.771443022857242	0.538831555994472	2.02369547642962	1.25225245357238	1.83334230789652	1.83334230789652	1
958	XM_008123745.2	7.19891136996018	0.00729478192344974	0.0175213479512764	13.61017993281	2.94872260562275	1.58800403864724	1.15145168727081	4.53672664426999	2.94872260562275	2.41064065492934	2.94872260562275	1
959	XM_008109280.2	7.19345882590352	0.00731698057154937	0.0175302659526704	11.5462159471475	2.49971546318997	1.34902318585921	1.00583898382954	3.84873864904918	2.49971546318997	2.38435793984587	2.49971546318997	1
960	XM_008125853.2	7.19406067430306	0.0073145269129711	0.0175302659526704	0.00473058181681786	-0.00372806171981128	0.00530492232541724	5.08448774925492	0.00157686060560595	0	0.0255347561025341	0.0255347561025341	1
961	XM_003214905.3	7.19046300887775	0.0073292066527284	0.0175392993978902	0.00972499091726494	-0.00228869676564645	0.00553036040473477	5.20087836856114	0.00324166363908828	0	0.025317071386341	0.025317071386341	1
962	XM_003215582.3	7.18879996768211	0.00733600261772627	0.0175392993978902	0.0823357744944683	-0.0478291898127419	0.0752744479775647	2.67204854126803	0.0274452581648228	0	0.357755115814529	0.357755115814529	1
963	XM_008124267.2	7.18679583165551	0.00734420101338892	0.0175406670101708	21.8871585698751	4.73423021192015	2.56148931137156	1.64603849878849	7.29571952329171	4.73423021192015	2.03436144092184	4.73423021192015	1
964	XM_003214993.3	7.17577486045622	0.00738945254431058	0.0175939346293109	0.0452638437644288	0.00721128873127354	0.00787665919020273	4.86986011718233	0.0150879479214762	0.00721128873127354	0.0260553248835478	0.0260553248835478	1
965	XM_003215308.3	7.17683856486987	0.00738507263281296	0.0175939346293109	15.4657732329632	3.34076223297312	1.81449551134794	1.27318504680405	5.15525774432106	3.34076223297312	2.37890599627007	3.34076223297312	1
966	XM_016995375.1	7.17678551659486	0.00738529100162553	0.0175939346293109	0.377981062329052	0.0809616071292405	0.0450320803137768	3.24327368110825	0.125993687443017	0.0809616071292405	0.0883034320631276	0.0883034320631276	1
967	XM_003215087.2	7.17083800215156	0.0074098153437569	0.0175958053175237	0.070292901845995	0.0135237055958109	0.00990726168618741	4.69222262860027	0.0234309672819983	0.0135237055958109	0.0271003167268167	0.0271003167268167	1
968	XM_008110908.2	7.17230355449329	0.00740376447880261	0.0175958053175237	4.93038065763132e-32	-0.307196095275846	0.307196095275846	1.94315502839465	3.28692043842088e-32	0	1.53840846754376	1.53840846754376	1
969	XM_008113244.2	7.17002134663882	0.00741318928377414	0.0175958053175237	0.19637004336829	0.0423786015609513	0.0230780795618121	4.15859220325289	0.0654566811227636	0.0423786015609513	0.0342067787059136	0.0423786015609513	1
970	XM_003215803.3	7.16343677202993	0.00744045030470183	0.0176423048462002	0.155455513008987	0.0291459210506794	0.0226725832856497	3.48597779410876	0.051818504336329	0.0291459210506794	0.0642324904613856	0.0642324904613856	1
971	XM_003214737.3	7.1588224210222	0.00745961537963799	0.017669531795229	21.4174287112909	4.6150364449489	2.52410645881474	1.62080130846607	7.13914290376364	4.6150364449489	2.07166207721184	4.6150364449489	1
972	XM_003215299.2	7.14899122573316	0.00750061635665078	0.0177354853708866	0.237260234970376	0.00725341045164302	0.0718333345384824	2.73718657698143	0.0790867449901254	0.00725341045164302	0.292814691048894	0.292814691048894	1
973	XR_505884.2	7.14844971214532	0.00750288141994465	0.0177354853708866	0.414525057559493	0.0611845782998816	0.0769904408866161	2.77377121950885	0.138175019186498	0.0611845782998816	0.261568648228774	0.261568648228774	1
974	XM_008112737.2	7.14644154370918	0.00751128736793934	0.0177371262281935	1.60192075104287	0.00988933822486893	0.524084245456087	1.54558957570948	0.533973583680956	0.00988933822486893	2.17252468544093	2.17252468544093	1
975	XM_008120784.2	7.14445984663018	0.00751959194733656	0.017738524593717	0.373809946564849	0.0785744434928124	0.0460288720288038	3.18673373770277	0.124603315521616	0.0785744434928124	0.0965683454523901	0.0965683454523901	1
976	XM_008106736.2	7.13175315992422	0.0075730645990716	0.0178463612478122	7.22561889968037	1.49687801269608	0.911661620530713	0.650878386503454	2.40853963322679	1.49687801269608	2.01014906165312	2.01014906165312	1
977	XM_008119689.2	7.12549547810833	0.00759954105270004	0.0178758880086603	0.118319156115194	0.024382326415315	0.0150573922897498	4.19739014914493	0.0394397187050648	0.024382326415315	0.0336644396029055	0.0336644396029055	1
978	XM_008125939.2	7.12511864429065	0.00760113846629121	0.0178758880086603	20.7811238378758	4.45720190681953	2.46983937247242	2.78180580940652	6.92704127929195	4.45720190681953	0.255186422154107	4.45720190681953	1
979	XM_016992457.1	7.11895424824198	0.00762731837750755	0.017900849253334	9.10429467568457	1.9207125602622	1.11405233163265	0.815519008138251	3.03476489189486	1.9207125602622	2.22922448748669	2.22922448748669	1
980	XM_016994092.1	7.12042678998683	0.00762105619120817	0.017900849253334	12.3107425508361	2.63873022770391	1.46485062257479	1.06118620785544	4.10358085027869	2.63873022770391	2.40371373141864	2.63873022770391	1
981	XM_016993682.1	7.11406794895558	0.00764813575218601	0.0179314090010477	0.29109021131367	0.0623382496245512	0.0346918208133387	6.55464664823525	0.0970300704378902	0.0623382496245512	0.0310076227998835	0.0623382496245512	1
982	XM_003214323.3	7.11122390295061	0.00766027913534741	0.0179415906428707	10.3795020671209	2.21105696004789	1.24877706232573	0.917714550557973	3.45983402237362	2.21105696004789	2.32838928667169	2.32838928667169	1
983	XM_008117264.2	7.10790507938478	0.00767447462852022	0.0179565530474023	0.000516445614872242	-0.00505204516685212	0.00522419370514287	5.08630737839337	0.000172148538290752	0	0.0255316122744117	0.0255316122744117	1
984	XM_003215581.3	7.10549908243137	0.00768478253263318	0.0179623981961954	0.469756799229963	0.0855069831173516	0.0710786166259693	2.85888598236865	0.156585599743321	0.0855069831173516	0.202165413852124	0.202165413852124	1
985	XM_016999408.1	7.10335989302569	0.00769395925233853	0.0179655901323641	0.769347779306958	0.150161755900266	0.10628750386872	2.76301765332888	0.256449259768986	0.150161755900266	0.270377635926885	0.270377635926885	1
986	XM_016996866.1	7.08793663302956	0.00776045459165817	0.018102480284801	24.3809245995686	5.20223775302035	2.9247371135025	1.95464854189493	8.12697486652285	5.20223775302035	1.51909005411129	5.20223775302035	1
987	XM_008103848.2	7.07554282148144	0.00781431450660866	0.0182096487995946	13.0708958271335	2.78411399915402	1.57285127655715	1.11453751450813	4.35696527571117	2.78411399915402	2.4112851300475	2.78411399915402	1
988	XM_003214994.3	7.06260867933357	0.00787093023495368	0.0183230157291432	1.37817762614693	0.0542551387350935	0.405137403313883	1.91453505602853	0.459392542048977	0.0542551387350935	1.58691064679924	1.58691064679924	1
989	XM_008104113.2	7.0597162600911	0.00788364830780712	0.0183340658321096	6.99363440666703	1.42614857763708	0.905062891251933	0.629128296161569	2.33121146888901	1.42614857763708	1.97714737719869	1.97714737719869	1
990	XM_003214392.3	7.05000580711414	0.00792649943871134	0.018415099706097	12.8179262259606	2.72035257649264	1.55228949882757	1.09695939629244	4.2726420753202	2.72035257649264	2.40993580614097	2.72035257649264	1
991	XM_008112252.2	7.04771742955327	0.00793663242450107	0.0184200348903658	12.8776085246218	2.73212652349585	1.56040965137807	1.10112221847547	4.29253617487392	2.73212652349585	2.41035484199394	2.73212652349585	1
992	XM_008125210.2	7.03575961556089	0.00798979777607323	0.018524732746944	5.48572910494103	1.08688816510537	0.741688203208309	0.477934488767714	1.82857636831368	1.08688816510537	1.73197465296252	1.73197465296252	1
993	XM_003215505.3	7.03059979855122	0.0080128510760772	0.0185408022887098	0.27866782454081	0.0541540408723395	0.0387352339745971	3.20109953290953	0.0928892748469364	0.0541540408723395	0.0943314463138749	0.0943314463138749	1
994	XM_003215995.3	7.03125577743229	0.00800991648875571	0.0185408022887098	0.189657734731299	0.037677341074959	0.0255419038354741	3.55971253708845	0.063219244910433	0.037677341074959	0.059009160246123	0.059009160246123	1
995	XM_003215122.3	7.02551926708287	0.00803561661396647	0.0185561427832559	0.0760781944838846	0.0142800175209848	0.0110793806403101	4.55179250681798	0.0253593981612949	0.0142800175209848	0.0286993203240074	0.0286993203240074	1
996	XM_008122658.2	7.02578496948201	0.00803442438066604	0.0185561427832559	21.4435410784714	4.53519723031556	2.61264979584159	1.62467069127114	7.14784702615715	4.53519723031556	2.06604213112088	4.53519723031556	1
997	XM_003214974.3	7.02180916616742	0.00805228312506378	0.0185573659194857	14.5845597439912	3.08279131876997	1.77872859589377	1.21633964474098	4.86151991466374	3.08279131876997	2.39894760276749	3.08279131876997	1
998	XM_003215297.3	7.02255351195048	0.00804893654300794	0.0185573659194857	0.00699572108552821	-0.102834636892243	0.105166543920752	2.55801216368957	0.00233190702850942	0	0.50169561575799	0.50169561575799	1
999	XM_003215345.3	7.01611124659536	0.0080779481886726	0.0185978787126596	0.347954948859713	0.0686015206310163	0.0473834623222213	3.11045812751917	0.115984982953238	0.0686015206310163	0.110315694495909	0.110315694495909	1
1000	XR_505953.2	7.00925583510808	0.00810893785333689	0.0186505570626748	6.9500893369389	1.40335519555405	0.91334125009225	0.625003923917354	2.3166964456463	1.40335519555405	1.97080700914904	1.97080700914904	1
1001	XM_008124875.2	7.00161183481687	0.00814363573567497	0.0187116505415109	8.56405283724863	1.76167826394127	1.0930060151416	0.770072970105072	2.85468427908288	1.76167826394127	2.17510479428724	2.17510479428724	1
1002	XM_008119658.2	6.99647836960568	0.00816702292978833	0.0187428410312268	0.204426754430451	0.0430520381900131	0.0250902132868039	4.059051892067	0.0681422514768169	0.0430520381900131	0.0358772068926576	0.0430520381900131	1
1003	XM_016995215.1	6.99505745620486	0.00817350850187846	0.0187428410312268	6.98886052169139	1.40821904885591	0.921401125041224	0.628675474119134	2.32962017389713	1.40821904885591	1.97645249727002	1.97645249727002	1
1004	XM_008124395.2	6.98130189770875	0.00823656697924745	0.0188686295341326	13.237352259335	2.78159514997402	1.63085560313763	1.12601143397419	4.41245075311165	2.78159514997402	2.41158057573894	2.78159514997402	1
1005	XM_003215406.3	6.97181377642494	0.00828035244334461	0.0189059515326028	10.4462890281414	2.17695587627681	1.30514046643699	0.922888789657099	3.48209634271379	2.17695587627681	2.33248172832955	2.33248172832955	1
1006	XM_003215656.3	6.97065013211821	0.00828573875863636	0.0189059515326028	0.0949880680521919	0.0189283899632455	0.0127342993874852	4.6304257512344	0.0316626893507307	0.0189283899632455	0.027698468496562	0.027698468496562	1
1007	XM_008106846.2	6.97531207691008	0.00826418095695544	0.0189059515326028	9.80977063662653	2.03405692601305	1.23586661952912	0.872880488147295	3.26992354554218	2.03405692601305	2.28903617127894	2.28903617127894	1
1008	XM_016994357.1	6.97397981141657	0.00827033576694021	0.0189059515326028	15.5267046567127	3.25915718999578	1.91641102890844	1.27704980557575	5.17556821890422	3.25915718999578	2.37724634017875	3.25915718999578	1
1009	XM_003215795.3	6.95749845403795	0.00834686547616356	0.0190148264712686	0.322541338688191	0.0204357479231443	0.0870780316395859	2.70887558235362	0.10751377956273	0.0204357479231443	0.319538819096119	0.319538819096119	1
1010	XM_016994209.1	6.95682905981696	0.00834998901564405	0.0190148264712686	0.108659651645342	0.0215304825595556	0.0146894013222252	4.320167001852	0.0362198838817808	0.0215304825595556	0.0321109824223633	0.0321109824223633	1
1011	XM_016990654.1	6.95043718028011	0.00837987522012933	0.0190640089083061	21.0093141112681	4.39468571916115	2.60841898459487	1.9435616516092	7.00310470375603	4.39468571916115	1.53772329690441	4.39468571916115	1
1012	XM_008108390.2	6.94809480708642	0.0083908547257109	0.0190650919050979	0.0403404408871278	0.00538198253955093	0.00806483108949168	4.88217979669285	0.0134468136290427	0.00538198253955093	0.0260103854347721	0.0260103854347721	1
1013	XM_016994132.1	6.94680013578088	0.00839692960863658	0.0190650919050979	0.0222524014933049	-0.0556477052185481	0.0630651723829831	2.74093205370686	0.00741746716443493	0	0.289447807512006	0.289447807512006	1
1014	XM_003214373.3	6.93932772476421	0.00843207985721673	0.0191205905579721	14.149158825061	2.95480658882073	1.76157968619962	1.21044771176365	4.71638627502034	2.95480658882073	2.40052721596853	2.95480658882073	1
1015	XM_008112492.2	6.93807238259125	0.00843799974623552	0.0191205905579721	0.0243368037396012	0.00113767131220096	0.00697459660099944	4.92967654416953	0.00811226791320039	0.00113767131220096	0.0258604582403632	0.0258604582403632	1
1016	XM_008107383.2	6.92606963499967	0.00849481697201733	0.019230392751614	11.093672052645	2.30640082156238	1.39148986265262	0.972211043114845	3.697890684215	2.30640082156238	2.36653589324938	2.36653589324938	1
1017	XM_003215235.2	6.9218380507137	0.00851494117158601	0.0192569957666154	0.00595697826880181	-0.083653148776359	0.0856388081992929	2.63842310898233	0.00198565942293392	0	0.39615054404924	0.39615054404924	1
1018	XM_008122918.2	6.91805162821733	0.00853298966600574	0.0192697517583086	10.2938132080751	2.12292131261423	1.30834975674414	0.911051467369538	3.43127106935838	2.12292131261423	2.32297900754998	2.32297900754998	1
1019	XM_016992339.1	6.91714064205176	0.00853733784422454	0.0192697517583086	18.2647363486513	3.80162537757036	2.28662007198007	2.39201519355748	6.08824544955043	3.80162537757036	0.774794848595651	3.80162537757036	1
1020	XM_003216110.3	6.90850168541793	0.00857868485454537	0.019343944823565	0.00224680684934174	-0.00487761356242188	0.00562654917886913	5.13143791865203	0.000748935616447228	0	0.0254529584754764	0.0254529584754764	1
1021	XM_008107063.2	6.90676335803324	0.00858702941950427	0.019343944823565	9.10589422750773	1.85258298834361	1.18271508749231	0.815651532614524	3.03529807583591	1.85258298834361	2.22937401394825	2.22937401394825	1
1022	XM_016997284.1	6.90026362624055	0.0086183040195034	0.0193954004352816	0.0281183541489041	0.00204512171095871	0.00732766300534266	4.89239398124926	0.00937278471630143	0.00204512171095871	0.0259751396016667	0.0259751396016667	1
1023	XM_003214747.3	6.89081202714397	0.00866399019652805	0.019479156844589	0.000264489432091221	-0.00536298275267981	0.00545114589671022	5.35764479103956	8.81631440304165e-05	0	0.0250071357995556	0.0250071357995556	1
1024	XM_016990699.1	6.88337568454524	0.00870010941665568	0.0195412613850665	7.61703478720054	1.57732729450488	0.961684301228633	3.01695421877028	2.53901159573351	1.57732729450488	0.132951647277853	1.57732729450488	1
1025	XM_003215973.2	6.87434458532268	0.00874418189169377	0.0196210910740446	0.172559173228902	0.0327373971635419	0.0247823272460921	3.59761292039579	0.0575197244096339	0.0327373971635419	0.0565083460651007	0.0565083460651007	1
1026	XM_003215951.3	6.87209019921658	0.008755219072646	0.0196267094221109	0.053080364688186	0.00817238614872375	0.00952106874733825	4.64035370290103	0.017693454896062	0.00817238614872375	0.0275921181473624	0.0275921181473624	1
1027	XM_003214550.3	6.86739933707068	0.00877823065310085	0.0196400102160817	0.407981144863414	0.0707901807310173	0.0652035342234542	2.91919938601213	0.135993714954472	0.0707901807310173	0.170110206056356	0.170110206056356	1
1028	XM_016999114.1	6.86835060578049	0.00877355909245012	0.0196400102160817	6.83266206630855	1.34795526247645	0.929598759626401	1.72957439356261	2.27755402210285	1.34795526247645	1.9019477599441	1.9019477599441	1
1029	XM_008116150.2	6.85813323793302	0.00882386871208962	0.0197229329813471	14.3916294334348	2.96870031852775	1.82850949261717	1.20366787588565	4.79720981114492	2.96870031852775	2.40222209398529	2.96870031852775	1
1030	XM_008115505.1	6.85391240674752	0.00884473790197503	0.019750385606352	16.0048284684023	3.29932358649102	2.03561923630975	1.30715457595095	5.33494282280076	3.29932358649102	2.36313640865396	3.29932358649102	1
1031	XR_001730926.1	6.84729525774254	0.00887755703475627	0.0198044434335009	5.84073594919179	1.12101199611047	0.825899986953462	0.515233548886676	1.94691198306393	1.12101199611047	1.79437090115984	1.79437090115984	1
1032	XM_003215539.3	6.84065486355069	0.00891061679401325	0.0198397082538533	0.00911801418230036	-0.341116786821634	0.3441561248824	1.93232497914777	0.00303933806076678	0	1.55670050934318	1.55670050934318	1
1033	XM_008124334.2	6.84231906571856	0.0089023196066749	0.0198397082538533	12.398194077813	2.55125507486033	1.58147628441066	1.06740628907773	4.13273135927099	2.55125507486033	2.40513886030764	2.55125507486033	1
1034	XM_003215716.3	6.83692206704428	0.00892925614706074	0.0198619817584523	0.486045113801711	0.0960123054227758	0.0660027325111279	3.02559851962959	0.162015037933904	0.0960123054227758	0.130438676373756	0.130438676373756	1
1035	XM_016999345.1	6.81760392570101	0.00902635923865118	0.0200585760858915	0.354747663913028	0.0457263576937081	0.0725228636106345	2.82638084424187	0.118249221304343	0.0457263576937081	0.22276990663095	0.22276990663095	1
1036	XM_003214969.3	6.79933453480767	0.0091191855593945	0.0202062878483693	0.344403726572463	0.0665108673047902	0.0482903748860307	3.1716149173242	0.114801242190821	0.0665108673047902	0.0990333299039064	0.0990333299039064	1
1037	XM_003215836.3	6.80020566887927	0.00911473723307052	0.0202062878483693	0.0796419266420511	0.0137699346599966	0.0127773742206871	4.32020996609403	0.0265473088806836	0.0137699346599966	0.0321104458211283	0.0321104458211283	1
1038	XM_008125886.2	6.79976858634175	0.009116968857126	0.0202062878483693	20.4680346745279	4.18391600847773	2.63876221636491	1.5689345165986	6.82267822484264	4.18391600847773	2.14306596251982	4.18391600847773	1
1039	XM_008104056.2	6.79266662667463	0.00915330802994836	0.0202300409035444	0.267659418471054	0.0546515295511061	0.034568276605912	4.58394074927688	0.0892198061570181	0.0546515295511061	0.0282543107039077	0.0546515295511061	1
1040	XM_008112193.2	6.7937317846504	0.00914784840943786	0.0202300409035444	25.9608362260347	5.30165670369844	3.35195537164645	1.85471435510355	8.6536120753449	5.30165670369844	1.68945849680682	5.30165670369844	1
1041	XM_008117806.2	6.7920846535675	0.00915629242634334	0.0202300409035444	0.113108944653418	0.0220941086976928	0.0156088728534464	4.42701779514253	0.0377029815511393	0.0220941086976928	0.0306886632606511	0.0306886632606511	1
1042	XM_008115173.2	6.78397099926682	0.00919800371904064	0.02030269534913	21.7903093882082	4.4430883854246	2.82034807731145	1.66738047481793	7.26343646273606	4.4430883854246	2.00171485211653	4.4430883854246	1
1043	XM_003215462.3	6.77747923448052	0.00923151718005086	0.0203501264553979	0.0442386430173525	0.00581510682739409	0.00893110751172342	4.74247340612666	0.0147462143391176	0.00581510682739409	0.0267153862117891	0.0267153862117891	1
1044	XM_003215513.3	6.77638318145361	0.00923718783453711	0.0203501264553979	0.0939251362147153	0.0183545215307612	0.0129538572074773	5.65474248981457	0.0313083787382383	0.0183545215307612	0.0250436270113363	0.0250436270113363	1
1045	XM_003215520.3	6.75436610719877	0.00935185637751072	0.0205633553233983	0.0345138746690228	0.00329437893332938	0.00821024595634488	4.78965820429083	0.0115046248896742	0.00329437893332938	0.0264240148808899	0.0264240148808899	1
1046	XM_008116525.1	6.75530893389102	0.00934691622727654	0.0205633553233983	0.00287436722686315	-0.00497288070235312	0.0059310031113075	5.13454423431222	0.000958122408954405	0	0.0254473965664851	0.0254473965664851	1
1047	XM_008125391.2	6.74880012055151	0.00938107514970608	0.020607901474999	12.310056504596	2.49597427828185	1.60737788991681	1.06113732491486	4.10335216819866	2.49597427828185	2.40370194886718	2.49597427828185	1
1048	XM_008112572.2	6.74361532103418	0.00940837699185736	0.0206481556119007	5.95452825229846	1.20632550703909	0.778517243727061	2.61751420754168	1.98484275076615	1.20632550703909	0.421734368606827	1.20632550703909	1
1049	XM_003214881.3	6.739532515336	0.00942993328368636	0.0206757355123724	0.00827201274382825	-0.0035484258250015	0.00630576340627758	5.07155403999618	0.00275733758127607	0	0.0255571937633119	0.0255571937633119	1
1050	XM_003214484.3	6.73249198080556	0.00946722463281198	0.0206983048055775	25.5845502316767	5.17384894824263	3.35433446231627	1.83591474037989	8.5281834105589	5.17384894824263	1.72179778363623	5.17384894824263	1
1051	XM_008113683.2	6.73257627115448	0.00946677728282846	0.0206983048055775	15.1935608830731	3.0725677106351	1.99195258372262	1.25579874500297	5.06452029435772	3.0725677106351	2.38592207433507	3.0725677106351	1
1052	XM_016992635.1	6.7352165427356	0.00945277565696075	0.0206983048055775	16.8287387326297	3.40470276628499	2.20487681125824	1.3579951068393	5.60957957754322	3.40470276628499	2.33497888720577	3.40470276628499	1
1053	XR_507811.2	6.72620393693934	0.00950065799377079	0.0207516746302686	0.0177606852340719	-0.110445999698127	0.116366228109485	2.5560458003065	0.00592022841135731	0	0.504516334678116	0.504516334678116	1
1054	XM_008121837.2	6.713203556358	0.0095701647439215	0.0208836612059008	0.00225376758139605	-0.00519794429861157	0.00594920015907692	5.1859719507302	0.000751255860465351	0	0.0253488312663682	0.0253488312663682	1
1055	XM_003215620.3	6.71042224569857	0.00958510259205315	0.0208886973058072	16.6713688071964	3.35928316557111	2.19783977016102	1.34838233064101	5.55712293573212	3.35928316557111	2.34068505748932	3.35928316557111	1
1056	XM_008113893.2	6.70939296964479	0.00959063667605757	0.0208886973058072	21.4522673189963	4.32190706696662	2.82884870603216	1.62268272206432	7.15075577299878	4.32190706696662	2.0689341458771	4.32190706696662	1
1057	XM_003215187.3	6.69887790734968	0.00964736065608297	0.0209700279239561	0.0122967348012021	-0.00259724042560951	0.00669615202601023	4.94498415382378	0.00409891160040078	0	0.0258190046021619	0.0258190046021619	1
